URL,claim,standard,standard edition,source,reviewer,review date,status,risk,required action
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\glossary.js,"{ slug: 'setback', term: 'Setback', category: 'regulatory', definition: 'Setback is the minimum required distance that must be maintained between a building and the property boundary, road, or adjacent structures, as prescribed by local building regulations.', explanation: 'Every local body (CMDA, DTCP, municipalities, panchayats) prescribes minimum setback distances on each side of a plot — front, rear, and sides. These setbacks ensure light, ventilation, access for fire fighting, and road widening. Building beyond setback limits is unauthorized construction and can result in demolition orders.', whyMatters: 'Violating setback rules results in unauthorized construction, which is illegal, cannot receive occupancy certificates, and is very difficult to sell or mortgage.', commonMistake: 'Not checking current local setback rules before finalizing the architectural plan. Setback rules vary by local body, plot area, road width, and zone classification.', relatedTerms: ['fsi', 'floor-plan', 'approval-plan'], relatedServices: ['/plan-review', '/services/house-construction'] },",DTCP,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\guides.js,"{ heading: 'Before Construction: Plot and Legal', items: ['Verify encumbrance certificate (EC) — minimum 15 years', 'Confirm clear patta (land ownership document)', 'Check if plot has any mortgage or legal dispute', 'Verify setback rules and FSI for your local body zone', 'Get plot survey and corner marking done', 'Verify CMDA / DTCP approval requirement for your zone'] },",CMDA,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\guides.js,"{ heading: 'Before Construction: Plot and Legal', items: ['Verify encumbrance certificate (EC) — minimum 15 years', 'Confirm clear patta (land ownership document)', 'Check if plot has any mortgage or legal dispute', 'Verify setback rules and FSI for your local body zone', 'Get plot survey and corner marking done', 'Verify CMDA / DTCP approval requirement for your zone'] },",DTCP,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\guides.js,"{ heading: 'Step 2: Check for Missing Line Items', items: ['Temporary works: site cleaning, shuttering, scaffolding', 'Soil testing costs', 'Foundation type (footings vs. piles)', 'Waterproofing (terrace, bathrooms, sump)', 'External work: compound wall, drive, drainage', 'Electrical: mains wiring, DB board, earthing', 'Plumbing: complete system including overhead tank'] },",soil testing,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\guides.js,"{ heading: 'MEP (Mechanical, Electrical, Plumbing)', items: ['Wire brand and grade?', 'Switch brand?', 'MCB and DB board specification?', 'Earthing specification?', 'Plumbing pipe brand and material (CPVC/uPVC)?', 'Bathroom fixtures specification?', 'Overhead tank — RCC or Sintex, capacity?', 'Sump capacity?'] },",UPV,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localities.js,"constructionTips: 'Anna Nagar has a long-established plan and strict setback requirements. Verify CMDA/DTCP approval requirements for your specific zone before design.',",CMDA,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localities.js,"constructionTips: 'Anna Nagar has a long-established plan and strict setback requirements. Verify CMDA/DTCP approval requirements for your specific zone before design.',",DTCP,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localities.js,"soilNote: 'Porur has variable soil conditions near the Porur Lake and surrounding areas. Soil testing is important for plots in low-lying zones.',",soil testing,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localServices.js,"{ q: 'What IS codes apply to residential structural design in Chennai?', a: 'Primary codes: IS 456 (Plain and Reinforced Concrete), IS 875 (Design Loads), IS 1893 (Earthquake Loads — Zone III for Chennai), IS 13920 (Ductile Detailing).' },",IS code,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localServices.js,"{ q: 'What is IS 2062 and why does it matter for structural steel in {area}?', a: 'IS 2062 is the Indian Standard for Hot Rolled Medium and High Tensile Structural Steel. It specifies chemical composition, mechanical properties, and tolerances for structural steel sections. Insisting on IS 2062 Grade E250 or higher material with MTC is essential for any structural fabrication.' },",Indian Standard,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localServices.js,"{ q: 'What IS codes apply to structural steel construction in {area}?', a: 'Key applicable codes: IS 800 (General Construction in Steel), IS 2062 (Hot Rolled Steel), IS 1367 (Bolts and Nuts), IS 823 (Welding), and NBC 2016 for structural loads.' },",NBC,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localServices.js,"{ q: 'Do I need CMDA or GCC approval for home construction in {area}?', a: 'Yes. {approvalNote}. Building without approval is illegal and can result in demolition orders. Buildogram helps you verify approval requirements for your specific plot.' },",CMDA,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localServices.js,"{ step: '05', title: 'Structural Audit Report', desc: 'A written report documenting all observations, risk classification, and a recommended repair/retrofit pathway. NDT coordination available where additional diagnostic data is needed.' },",NDT,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localServices.js,"{ q: 'What is typically not included in a contractor\'s sqft rate?', a: 'Most sqft-rate quotes exclude: government approvals, soil testing, site clearing, compound wall, bore well, overhead water tank, landscaping, utility connections, and interior furniture. Always ask for a detailed inclusion list.' },",soil testing,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localServices.js,"processSummary: 'Submit Plans → Structural Audit → Compliance Check → Feedback Report',",structural audit,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localServices.js,"{ q: 'What is NDT testing and is it included in the structural audit?', a: 'Non-Destructive Testing (NDT) techniques like Rebound Hammer (Schmidt Hammer) testing assess concrete compressive strength without damaging the structure. Ultrasonic Pulse Velocity (UPV) detects internal voids and cracks. Buildogram can coordinate NDT testing as an add-on to the visual structural audit.' },",UPV,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\localServices.js,"{ q: 'What is NDT testing and is it included in the structural audit?', a: 'Non-Destructive Testing (NDT) techniques like Rebound Hammer (Schmidt Hammer) testing assess concrete compressive strength without damaging the structure. Ultrasonic Pulse Velocity (UPV) detects internal voids and cracks. Buildogram can coordinate NDT testing as an add-on to the visual structural audit.' },",rebound hammer,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\materials.js,"metaDescription: 'Buy CPVC, uPVC, and GI plumbing pipes from Ashirvad, Supreme, and Finolex in Chennai. Quality checks and delivery verification for your construction project.',",UPV,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\serviceHubs.js,"{ q: 'What IS codes apply to structural steel construction in Chennai?', a: 'Key codes: IS 800 (General Construction in Steel), IS 2062 (Hot Rolled Steel), IS 1367 (Bolts and Nuts), IS 823 (Welding), and NBC 2016 for structural loads. Buildogram engineers verify code compliance during design review and site supervision.' },",IS code,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\serviceHubs.js,"{ q: 'What is IS 2062 and why does it matter?', a: 'IS 2062 is the Indian Standard for Hot Rolled Medium and High Tensile Structural Steel. It specifies chemical composition, mechanical properties, and tolerances. Insisting on IS 2062 Grade E250 (or higher) with MTC is essential for any structural fabrication.' },",Indian Standard,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\serviceHubs.js,"{ q: 'What IS codes apply to structural steel construction in Chennai?', a: 'Key codes: IS 800 (General Construction in Steel), IS 2062 (Hot Rolled Steel), IS 1367 (Bolts and Nuts), IS 823 (Welding), and NBC 2016 for structural loads. Buildogram engineers verify code compliance during design review and site supervision.' },",NBC,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\serviceHubs.js,"{ q: 'What approvals are needed for an industrial shed in Chennai?', a: 'Typically required: building plan approval from GCC/CMDA, factory license (from TNPC for manufacturing use), fire NOC for buildings above certain size, and environmental clearance for specified industries. Buildogram helps map the specific approvals needed.' },",CMDA,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\serviceHubs.js,"{ q: 'What regulatory approvals are needed for a factory in Chennai?', a: 'Typical approvals: building plan (GCC/CMDA/DTCP depending on location), factory license (Factories Act, Tamil Nadu), fire NOC, consent to establish from TNPCB (if manufacturing activity), and EB power connection. Buildogram maps the required approvals for your specific industry and location.' },",DTCP,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\serviceHubs.js,"metaDesc: 'Engineer-coordinated structural audits in Chennai. Visual inspection, crack mapping, corrosion assessment, settlement analysis, NDT coordination & written structural health report. Buildogram.',",NDT,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\serviceHubs.js,"{ icon: 'building', title: 'Missing Item Check', desc: 'Check for commonly excluded items: compound wall, bore well, soil testing, approval fees, utility connections.' },",soil testing,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\serviceHubs.js,"{ icon: 'audit', title: 'Structural Audit', desc: 'Crack inspection, corrosion assessment, settlement analysis, and structural health reporting for existing or under-construction buildings.' },",structural audit,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\serviceHubs.js,"{ icon: 'scan', title: 'NDT Coordination', desc: 'Coordinate Rebound Hammer (Schmidt Hammer) and Ultrasonic Pulse Velocity (UPV) testing for quantitative structural assessment where needed.' },",UPV,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\seo\serviceHubs.js,"{ icon: 'scan', title: 'NDT Coordination', desc: 'Coordinate Rebound Hammer (Schmidt Hammer) and Ultrasonic Pulse Velocity (UPV) testing for quantitative structural assessment where needed.' },",rebound hammer,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"{ step: ""02"", title: ""Architectural & Structural Design"", desc: ""Our team produces CMDA/DTCP-compliant 2D drawings and 3D elevations. Structural design covers beam sizes, column spacing, and rebar layouts \u2014 all per IS codes."" },",IS code,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"{ question: ""What standards are used?"", answer: ""All tests follow relevant IS (Indian Standard) codes and ASTM standards as applicable to the specific test method."" },",Indian Standard,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"{ step: ""02"", title: ""Architectural & Structural Design"", desc: ""Our team produces CMDA/DTCP-compliant 2D drawings and 3D elevations. Structural design covers beam sizes, column spacing, and rebar layouts \u2014 all per IS codes."" },",CMDA,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"{ step: ""02"", title: ""Architectural & Structural Design"", desc: ""Our team produces CMDA/DTCP-compliant 2D drawings and 3D elevations. Structural design covers beam sizes, column spacing, and rebar layouts \u2014 all per IS codes."" },",DTCP,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"title: ""Dynamic Pile Load Test (PDA) in Chennai | CAPWAP Analysis | Buildogram"",",CAPWAP,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"title: ""Structural Audit Services in Chennai | NDT & Health Monitoring"",",NDT,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"relatedLinks: [[""Turnkey Construction"", ""/turnkey-construction-chennai""], [""Site Supervision"", ""/site-supervision-chennai""], [""BOQ Calculator"", ""/boq-calculator""], [""Soil Testing"", ""/soil-testing-chennai""], [""Structural Audit"", ""/structural-audit-chennai""]],",soil testing,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"relatedLinks: [[""Turnkey Construction"", ""/turnkey-construction-chennai""], [""Site Supervision"", ""/site-supervision-chennai""], [""BOQ Calculator"", ""/boq-calculator""], [""Soil Testing"", ""/soil-testing-chennai""], [""Structural Audit"", ""/structural-audit-chennai""]],",structural audit,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"answerText: ""A building structural audit includes visual inspection of all structural elements, NDT testing (rebound hammer, UPV, rebar scanning as required), crack mapping and classification, assessment of material deterioration, and a formal structural audit report with engineer recommendations for repair or further investigation."",",UPV,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"{ step: ""01"", title: ""Old Structure Assessment"", desc: ""Before any demolition, our engineers assess the existing structure. We use Rebound Hammer tests to check concrete strength, and inspect columns and beams for corrosion or cracking damage."" },",rebound hammer,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"metaDescription: ""Certified Rebound Hammer testing services in Chennai. Instantly measure the compressive strength of existing concrete columns, beams, and slabs without core cutting."",",core cutting,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\data\services.js,"title: ""Land Surveyors in Chennai | DGPS, Total Station & FMB Sketch"",",DGPS,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\ai-floor-plan\rules.js,"const NBC_RULES = {",NBC,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\ai-tools\followUpRules.js,"result.next_best_action = 'Pitch soil testing necessity for structural safety and quote price.';",soil testing,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\ai-tools\followUpRules.js,"case 'Structural Audit':",structural audit,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\ai-tools\followUpRules.js,"result.suggested_call_script = 'Hi, we see you need a land survey for boundary/layout marking. Our DGPS surveyors can be deployed tomorrow. Shall we schedule?';",DGPS,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\ai.js,"Do not invent details not present in the BOQ text. If the text is short, point out all the missing standard items (like soil testing, EB line, specific steel grades).",soil testing,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\engine.js,"mkItem(56, 'Site Works',   'Plan Approval / Building Permit & DTCP/CMDA Fees',        'Sqft', qApprovals,           R[56]?.rateAvg    || 38,   marginPct, R[56]),",CMDA,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\engine.js,"mkItem(56, 'Site Works',   'Plan Approval / Building Permit & DTCP/CMDA Fees',        'Sqft', qApprovals,           R[56]?.rateAvg    || 38,   marginPct, R[56]),",DTCP,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\engine.js,"* Returns: { items[], sectionTotals{}, buildingEstimate, grandTotal, ratePerSqft, marginVariants{} }",NDT,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\engine.js,"*     upvcWindowsSqft,      // manual UPVC sqft override",UPV,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\excel-engine-debug.js,"const grandTotal = round2(buildingEstimate + additionalTotal);",NDT,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\excel-engine-debug.js,"const qUPVC = n(premiumItems.upvcWindowsSqft);",UPV,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\excel-engine.js,"const grandTotal = round2(buildingEstimate + additionalTotal);",NDT,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\excel-engine.js,"const qUPVC = n(premiumItems.upvcWindowsSqft);",UPV,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\rates.js,"description: 'Plan approval / building permit & DTCP/CMDA fees (per sqft BUA)',",CMDA,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\rates.js,"description: 'Plan approval / building permit & DTCP/CMDA fees (per sqft BUA)',",DTCP,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\boq-calc\rates.js,"// UPVC WINDOWS — MAJOR FIX: COCENA ₹1,050/Sft (engine already uses Sqft — no conversion needed)",UPV,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\brand\positioning.js,"endToEndDescription:",NDT,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\brand\positioning.js,"'Structural Audit',",structural audit,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\content\contentCalendarTemplates.js,"[Insert details from structural audits, BOQ reviews, or material testing]",structural audit,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\notifications.js,"const endTime = endH + endM / 60;",NDT,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\partnerStore.js,"certifications: ['BIS Certified (IS 14665)', 'CMDA Approved', 'TÜV SÜD Inspected'],",CMDA,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\projects\milestoneTemplates.js,"{ name: ""NDT Planning"", stage: ""planning"" },",NDT,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\seo\internalLinks.js,"{ label: 'NDT Testing', href: '/ndt-testing-chennai', description: 'Non-Destructive Testing for concrete strength.' },",NDT,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\seo\internalLinks.js,"{ label: 'Structural Audit', href: '/structural-audit-chennai', description: 'Comprehensive building health assessments.' },",structural audit,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\seo\internalLinks.js,"{ label: 'UPV Test', href: '/upv-test-chennai', description: 'Ultrasonic Pulse Velocity for internal flaws.' },",UPV,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\seo\internalLinks.js,"{ label: 'Rebound Hammer Test', href: '/rebound-hammer-test-chennai', description: 'Surface hardness and compressive strength.' },",rebound hammer,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\seo\internalLinks.js,"{ label: 'DGPS Survey', href: '/dgps-survey-chennai', description: 'Satellite-based high-precision land mapping.' },",DGPS,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\seo\localPageGenerator.js,"zone: 'GCC / CMDA',",CMDA,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
C:\Users\Kawinfinite PC 32\Downloads\Buildogram\buildogram-app\src\lib\seo\schema.js,"'Building Structural Audit',",structural audit,Unknown,Codebase,Pending Review,,Unverified,High,Needs Engineering Sign-off
